,Codi_expedient,Tipus_accident,Descripcio_causa_mediata
5387,2018S005084    ,Caiguda interior vehicle,Not_Specified
5388,2018S005085    ,Atropellament,Not_Specified
5389,2018S005086    ,Caiguda interior vehicle,Not_Specified
5390,2018S005087    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5391,2018S005087    ,Xoc contra element estÃ tic,Not_Specified
5392,2018S005088    ,Col.lisiÃ³ lateral,No hi ha causa mediata
5393,2018S005089    ,Abast,Not_Specified
5394,2018S005090    ,Xoc contra element estÃ tic,Not_Specified
5395,2018S005091    ,Abast,Not_Specified
5396,2018S005092    ,Abast,Not_Specified
5397,2018S005093    ,Caiguda (dues rodes),Not_Specified
5398,2018S005093    ,Abast,Not_Specified
5399,2018S005094    ,Atropellament,Not_Specified
5400,2018S005095    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5401,2018S005096    ,Col.lisiÃ³ lateral,Not_Specified
5402,2018S005097    ,Col.lisiÃ³ frontal,No hi ha causa mediata
5403,2018S005098    ,Col.lisiÃ³ lateral,Not_Specified
5404,2018S005099    ,Abast,Not_Specified
5405,2018S005100    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5406,2018S005101    ,Abast,Not_Specified
5407,2018S005102    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5408,2018S005103    ,Atropellament,Not_Specified
5409,2018S005104    ,Caiguda (dues rodes),Not_Specified
5410,2018S005105    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5411,2018S005106    ,Abast multiple,Not_Specified
5412,2018S005107    ,Atropellament,Not_Specified
5413,2018S005108    ,Col.lisiÃ³ lateral,Not_Specified
5414,2018S005109    ,Col.lisiÃ³ lateral,Not_Specified
5415,2018S005110    ,Abast,Not_Specified
5416,2018S005111    ,Col.lisiÃ³ lateral,Not_Specified
5417,2018S005112    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5418,2018S005113    ,Col.lisiÃ³ lateral,Not_Specified
5419,2018S005114    ,Col.lisiÃ³ lateral,Not_Specified
5420,2018S005115    ,Caiguda interior vehicle,No hi ha causa mediata
5421,2018S005116    ,Abast multiple,Not_Specified
5422,2018S005117    ,Col.lisiÃ³ lateral,Not_Specified
5423,2018S005118    ,Col.lisiÃ³ fronto-lateral,No hi ha causa mediata
5424,2018S005119    ,Abast multiple,Not_Specified
5425,2018S005120    ,Col.lisiÃ³ lateral,Not_Specified
5426,2018S005121    ,Col.lisiÃ³ lateral,Not_Specified
5427,2018S005122    ,Abast,Not_Specified
5428,2018S005123    ,Atropellament,No hi ha causa mediata
5429,2018S005124    ,Abast,Not_Specified
5430,2018S005125    ,Col.lisiÃ³ lateral,Not_Specified
5431,2018S005126    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5432,2018S005127    ,Col.lisiÃ³ lateral,Not_Specified
5433,2018S005128    ,Caiguda interior vehicle,Not_Specified
5434,2018S005129    ,Xoc contra element estÃ tic,Not_Specified
5435,2018S005130    ,Col.lisiÃ³ lateral,Not_Specified
5436,2018S005131    ,Col.lisiÃ³ lateral,Not_Specified
5437,2018S005132    ,Col.lisiÃ³ lateral,Not_Specified
5438,2018S005132    ,Xoc contra element estÃ tic,Not_Specified
5439,2018S005133    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5440,2018S005134    ,Col.lisiÃ³ frontal,Not_Specified
5441,2018S005135    ,Xoc contra element estÃ tic,Not_Specified
5442,2018S005136    ,Abast multiple,Not_Specified
5443,2018S005137    ,Abast multiple,No hi ha causa mediata
5444,2018S005138    ,Xoc contra element estÃ tic,Not_Specified
5445,2018S005139    ,Atropellament,Not_Specified
5446,2018S005140    ,Abast,Not_Specified
5447,2018S005141    ,Caiguda (dues rodes),Not_Specified
5448,2018S005142    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5449,2018S005143    ,Abast,Not_Specified
5450,2018S005144    ,Abast,Not_Specified
5451,2018S005145    ,Atropellament,Not_Specified
5452,2018S005146    ,Abast,Not_Specified
5453,2018S005147    ,Caiguda (dues rodes),Not_Specified
5454,2018S005147    ,Col.lisiÃ³ lateral,Not_Specified
5455,2018S005148    ,Col.lisiÃ³ lateral,Not_Specified
5456,2018S005149    ,Xoc amb animal a la calÃ§ada,No hi ha causa mediata
5457,2018S005150    ,Abast,Not_Specified
5458,2018S005151    ,Abast,Not_Specified
5459,2018S005152    ,Col.lisiÃ³ lateral,Not_Specified
5460,2018S005153    ,Col.lisiÃ³ lateral,Not_Specified
5461,2018S005154    ,Col.lisiÃ³ lateral,Not_Specified
5462,2018S005155    ,Caiguda (dues rodes),Not_Specified
5463,2018S005156    ,Col.lisiÃ³ lateral,Not_Specified
5464,2018S005157    ,Abast,Not_Specified
5465,2018S005158    ,Abast,Not_Specified
5466,2018S005159    ,Atropellament,Not_Specified
5467,2018S005160    ,Col.lisiÃ³ lateral,Not_Specified
5468,2018S005161    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5469,2018S005162    ,Col.lisiÃ³ lateral,Not_Specified
5470,2018S005163    ,Col.lisiÃ³ lateral,Not_Specified
5471,2018S005164    ,Abast,Not_Specified
5472,2018S005165    ,Caiguda (dues rodes),Not_Specified
5473,2018S005165    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5474,2018S005166    ,Abast,Not_Specified
5475,2018S005167    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5476,2018S005168    ,Col.lisiÃ³ lateral,Not_Specified
5477,2018S005169    ,Xoc contra element estÃ tic,Not_Specified
5478,2018S005170    ,Abast,Not_Specified
5479,2018S005171    ,Xoc contra element estÃ tic,Not_Specified
5480,2018S005172    ,Col.lisiÃ³ frontal,Not_Specified
5481,2018S005173    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5482,2018S005174    ,Col.lisiÃ³ lateral,Not_Specified
5483,2018S005175    ,Col.lisiÃ³ lateral,No hi ha causa mediata
5484,2018S005176    ,Abast,Not_Specified
5485,2018S005177    ,Caiguda interior vehicle,Not_Specified
5486,2018S005178    ,Col.lisiÃ³ lateral,Not_Specified
5487,2018S005179    ,Atropellament,No hi ha causa mediata
5488,2018S005180    ,Abast,Not_Specified
5489,2018S005181    ,Col.lisiÃ³ lateral,Not_Specified
5490,2018S005182    ,Caiguda (dues rodes),Not_Specified
5491,2018S005182    ,Xoc contra element estÃ tic,Not_Specified
5492,2018S005183    ,Col.lisiÃ³ lateral,Not_Specified
5493,2018S005184    ,Col.lisiÃ³ lateral,Not_Specified
5494,2018S005185    ,Abast,Not_Specified
5495,2018S005186    ,Abast multiple,Not_Specified
5496,2018S005187    ,Atropellament,Not_Specified
5497,2018S005188    ,Abast,No hi ha causa mediata
5498,2018S005189    ,Abast,No hi ha causa mediata
5499,2018S005190    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5500,2018S005191    ,Abast,Not_Specified
5501,2018S005192    ,Col.lisiÃ³ lateral,Not_Specified
5502,2018S005193    ,Abast,Not_Specified
5503,2018S005194    ,Atropellament,Not_Specified
5504,2018S005195    ,Abast,Not_Specified
5505,2018S005195    ,Col.lisiÃ³ lateral,Not_Specified
5506,2018S005196    ,Col.lisiÃ³ lateral,Not_Specified
5507,2018S005197    ,Abast,Not_Specified
5508,2018S005198    ,Abast,Not_Specified
5509,2018S005199    ,Xoc contra element estÃ tic,No hi ha causa mediata
5510,2018S005200    ,Abast,Not_Specified
5511,2018S005201    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5512,2018S005202    ,Col.lisiÃ³ lateral,Not_Specified
5513,2018S005203    ,Col.lisiÃ³ lateral,Not_Specified
5514,2018S005203    ,Abast,Not_Specified
5515,2018S005204    ,Col.lisiÃ³ lateral,Not_Specified
5516,2018S005205    ,Col.lisiÃ³ lateral,Not_Specified
5517,2018S005206    ,Abast multiple,No hi ha causa mediata
5518,2018S005207    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5519,2018S005208    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5520,2018S005209    ,Caiguda (dues rodes),No hi ha causa mediata
5521,2018S005210    ,Xoc contra element estÃ tic,Not_Specified
5522,2018S005211    ,Abast,Not_Specified
5523,2018S005212    ,Xoc contra element estÃ tic,Not_Specified
5524,2018S005213    ,Caiguda (dues rodes),Not_Specified
5525,2018S005214    ,Abast,No hi ha causa mediata
5526,2018S005215    ,Col.lisiÃ³ lateral,Not_Specified
5527,2018S005216    ,Abast,Not_Specified
5528,2018S005217    ,Abast,Not_Specified
5529,2018S005218    ,Col.lisiÃ³ lateral,Not_Specified
5530,2018S005219    ,Abast,Not_Specified
5531,2018S005220    ,Col.lisiÃ³ lateral,Not_Specified
5532,2018S005221    ,Col.lisiÃ³ lateral,Not_Specified
5533,2018S005222    ,Altres,Not_Specified
5534,2018S005223    ,Abast,Not_Specified
5535,2018S005224    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5536,2018S005225    ,Xoc contra element estÃ tic,Not_Specified
5537,2018S005226    ,Atropellament,Not_Specified
5538,2018S005227    ,Atropellament,Not_Specified
5539,2018S005228    ,Xoc contra element estÃ tic,Not_Specified
5540,2018S005229    ,Xoc contra element estÃ tic,Not_Specified
5541,2018S005230    ,Caiguda interior vehicle,Not_Specified
5542,2018S005231    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5543,2018S005232    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5544,2018S005233    ,Abast,Not_Specified
5545,2018S005234    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5546,2018S005235    ,Col.lisiÃ³ frontal,Not_Specified
5547,2018S005236    ,Col.lisiÃ³ lateral,Not_Specified
5548,2018S005237    ,Col.lisiÃ³ lateral,Not_Specified
5549,2018S005238    ,Caiguda (dues rodes),Not_Specified
5550,2018S005239    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5551,2018S005240    ,Sortida de via amb xoc o col.lisiÃ³,Not_Specified
5552,2018S005241    ,Abast,Not_Specified
5553,2018S005242    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5554,2018S005243    ,Col.lisiÃ³ lateral,Not_Specified
5555,2018S005244    ,Atropellament,Not_Specified
5556,2018S005245    ,Caiguda (dues rodes),Not_Specified
5557,2018S005246    ,Abast,Not_Specified
5558,2018S005247    ,Caiguda (dues rodes),Not_Specified
5559,2018S005247    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5560,2018S005248    ,Col.lisiÃ³ lateral,Not_Specified
5561,2018S005249    ,Col.lisiÃ³ lateral,Not_Specified
5562,2018S005250    ,Abast,Not_Specified
5563,2018S005251    ,Atropellament,Not_Specified
5564,2018S005252    ,Abast multiple,No hi ha causa mediata
5565,2018S005252    ,Xoc contra element estÃ tic,No hi ha causa mediata
5566,2018S005253    ,Caiguda (dues rodes),Not_Specified
5567,2018S005253    ,Abast,Not_Specified
5568,2018S005254    ,Col.lisiÃ³ lateral,Not_Specified
5569,2018S005255    ,Col.lisiÃ³ lateral,Not_Specified
5570,2018S005256    ,Col.lisiÃ³ lateral,Not_Specified
5571,2018S005256    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5572,2018S005257    ,Caiguda (dues rodes),Not_Specified
5573,2018S005258    ,Caiguda interior vehicle,Not_Specified
5574,2018S005259    ,Xoc contra element estÃ tic,Not_Specified
5575,2018S005260    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5576,2018S005261    ,Abast,Not_Specified
5577,2018S005262    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5578,2018S005263    ,Abast,Not_Specified
5579,2018S005264    ,Atropellament,Not_Specified
5580,2018S005265    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5581,2018S005266    ,Atropellament,Not_Specified
5582,2018S005267    ,Altres,Not_Specified
5583,2018S005268    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5584,2018S005269    ,Abast multiple,Not_Specified
5585,2018S005270    ,Abast,Not_Specified
5586,2018S005271    ,Caiguda (dues rodes),Not_Specified
5587,2018S005272    ,Abast,Not_Specified
5588,2018S005273    ,Atropellament,Not_Specified
5589,2018S005274    ,Atropellament,Not_Specified
5590,2018S005275    ,Abast,Not_Specified
5591,2018S005276    ,Altres,Not_Specified
5592,2018S005277    ,Col.lisiÃ³ lateral,Not_Specified
5593,2018S005278    ,Xoc contra element estÃ tic,Not_Specified
5594,2018S005279    ,Xoc contra element estÃ tic,Not_Specified
5595,2018S005280    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5596,2018S005281    ,Caiguda (dues rodes),Not_Specified
5597,2018S005282    ,Atropellament,Not_Specified
5598,2018S005283    ,Col.lisiÃ³ lateral,Not_Specified
5599,2018S005284    ,Abast,Not_Specified
5600,2018S005285    ,Atropellament,Not_Specified
5601,2018S005286    ,Col.lisiÃ³ lateral,Not_Specified
5602,2018S005287    ,Caiguda (dues rodes),Not_Specified
5603,2018S005288    ,Col.lisiÃ³ frontal,Not_Specified
5604,2018S005289    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5605,2018S005290    ,Atropellament,Not_Specified
5606,2018S005290    ,Col.lisiÃ³ lateral,Not_Specified
5607,2018S005290    ,Xoc contra element estÃ tic,Not_Specified
5608,2018S005291    ,Col.lisiÃ³ lateral,Not_Specified
5609,2018S005292    ,Abast,Not_Specified
5610,2018S005293    ,Col.lisiÃ³ lateral,No hi ha causa mediata
5611,2018S005294    ,Atropellament,Not_Specified
5612,2018S005295    ,Col.lisiÃ³ lateral,Not_Specified
5613,2018S005296    ,Col.lisiÃ³ lateral,Not_Specified
5614,2018S005297    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5615,2018S005298    ,Abast,Not_Specified
5616,2018S005299    ,Caiguda interior vehicle,Not_Specified
5617,2018S005300    ,Col.lisiÃ³ lateral,Not_Specified
5618,2018S005301    ,Col.lisiÃ³ lateral,Not_Specified
5619,2018S005302    ,Abast,Not_Specified
5620,2018S005303    ,Caiguda interior vehicle,Not_Specified
5621,2018S005304    ,Col.lisiÃ³ lateral,Not_Specified
5622,2018S005305    ,Col.lisiÃ³ lateral,Not_Specified
5623,2018S005306    ,Caiguda interior vehicle,Not_Specified
5624,2018S005307    ,Abast,Not_Specified
5625,2018S005308    ,Altres,Not_Specified
5626,2018S005308    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5627,2018S005309    ,Col.lisiÃ³ lateral,Not_Specified
5628,2018S005310    ,Col.lisiÃ³ lateral,Not_Specified
5629,2018S005311    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5630,2018S005312    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5631,2018S005313    ,Abast,No hi ha causa mediata
5632,2018S005314    ,Caiguda (dues rodes),Not_Specified
5633,2018S005315    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5634,2018S005316    ,Abast,Not_Specified
5635,2018S005317    ,Xoc contra element estÃ tic,Not_Specified
5636,2018S005318    ,Col.lisiÃ³ lateral,Not_Specified
5637,2018S005319    ,Col.lisiÃ³ frontal,Not_Specified
5638,2018S005320    ,Col.lisiÃ³ lateral,Not_Specified
5639,2018S005321    ,Col.lisiÃ³ lateral,Not_Specified
5640,2018S005322    ,Abast,Not_Specified
5641,2018S005323    ,Atropellament,Not_Specified
5642,2018S005324    ,Col.lisiÃ³ fronto-lateral,No hi ha causa mediata
5643,2018S005325    ,Abast,Not_Specified
5644,2018S005326    ,Abast multiple,Not_Specified
5645,2018S005327    ,Col.lisiÃ³ lateral,Not_Specified
5646,2018S005327    ,Caiguda (dues rodes),Not_Specified
5647,2018S005328    ,Caiguda (dues rodes),Not_Specified
5648,2018S005328    ,Abast,Not_Specified
5649,2018S005329    ,Col.lisiÃ³ lateral,Not_Specified
5650,2018S005330    ,Col.lisiÃ³ lateral,Not_Specified
5651,2018S005331    ,Atropellament,Not_Specified
5652,2018S005332    ,Col.lisiÃ³ lateral,Not_Specified
5653,2018S005333    ,Atropellament,Not_Specified
5654,2018S005334    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5655,2018S005335    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5656,2018S005336    ,Abast,Not_Specified
5657,2018S005337    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5658,2018S005338    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5659,2018S005339    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5660,2018S005340    ,Caiguda interior vehicle,Not_Specified
5661,2018S005341    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5662,2018S005342    ,Col.lisiÃ³ lateral,No hi ha causa mediata
5663,2018S005343    ,Abast,Not_Specified
5664,2018S005344    ,Caiguda (dues rodes),Not_Specified
5665,2018S005345    ,Col.lisiÃ³ lateral,Not_Specified
5666,2018S005346    ,Col.lisiÃ³ lateral,Not_Specified
5667,2018S005347    ,Abast,Not_Specified
5668,2018S005348    ,Xoc contra element estÃ tic,No hi ha causa mediata
5669,2018S005349    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5670,2018S005350    ,Xoc contra element estÃ tic,Not_Specified
5671,2018S005351    ,Col.lisiÃ³ lateral,Not_Specified
5672,2018S005352    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5673,2018S005353    ,Xoc contra element estÃ tic,Not_Specified
5674,2018S005354    ,Col.lisiÃ³ lateral,Not_Specified
5675,2018S005355    ,Col.lisiÃ³ lateral,Not_Specified
5676,2018S005356    ,Xoc contra element estÃ tic,No hi ha causa mediata
5677,2018S005357    ,Abast,Not_Specified
5678,2018S005358    ,Xoc contra element estÃ tic,Not_Specified
5679,2018S005359    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5680,2018S005360    ,Atropellament,Not_Specified
5681,2018S005361    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5682,2018S005362    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5683,2018S005363    ,Abast,Not_Specified
5684,2018S005364    ,Col.lisiÃ³ lateral,Not_Specified
5685,2018S005365    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5686,2018S005366    ,Col.lisiÃ³ lateral,Not_Specified
5687,2018S005367    ,Abast multiple,Not_Specified
5688,2018S005368    ,EncalÃ§,Not_Specified
5689,2018S005369    ,Col.lisiÃ³ lateral,Not_Specified
5690,2018S005370    ,Abast,No hi ha causa mediata
5691,2018S005371    ,Atropellament,No hi ha causa mediata
5692,2018S005372    ,Col.lisiÃ³ lateral,Not_Specified
5693,2018S005373    ,Atropellament,Not_Specified
5694,2018S005374    ,Atropellament,Not_Specified
5695,2018S005375    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5696,2018S005376    ,Abast,Not_Specified
5697,2018S005377    ,Caiguda interior vehicle,Not_Specified
5698,2018S005378    ,Col.lisiÃ³ lateral,Not_Specified
5699,2018S005379    ,Caiguda (dues rodes),Not_Specified
5700,2018S005380    ,Altres,Not_Specified
5701,2018S005381    ,Caiguda (dues rodes),Not_Specified
5702,2018S005382    ,Col.lisiÃ³ fronto-lateral,No hi ha causa mediata
5703,2018S005383    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5704,2018S005384    ,Atropellament,Not_Specified
5705,2018S005385    ,Col.lisiÃ³ lateral,Not_Specified
5706,2018S005386    ,Xoc contra element estÃ tic,Not_Specified
5707,2018S005387    ,Caiguda (dues rodes),No hi ha causa mediata
5708,2018S005388    ,Atropellament,Not_Specified
5709,2018S005389    ,Atropellament,Not_Specified
5710,2018S005390    ,Caiguda (dues rodes),Not_Specified
5711,2018S005390    ,Col.lisiÃ³ lateral,Not_Specified
5712,2018S005391    ,Abast,Not_Specified
5713,2018S005392    ,Abast,Not_Specified
5714,2018S005393    ,Col.lisiÃ³ lateral,Not_Specified
5715,2018S005394    ,Abast,Not_Specified
5716,2018S005395    ,Abast,Not_Specified
5717,2018S005396    ,Abast multiple,Not_Specified
5718,2018S005397    ,Atropellament,Not_Specified
5719,2018S005398    ,Abast multiple,Not_Specified
5720,2018S005399    ,Col.lisiÃ³ lateral,Not_Specified
5721,2018S005400    ,Xoc contra element estÃ tic,Not_Specified
5722,2018S005401    ,Col.lisiÃ³ lateral,Not_Specified
5723,2018S005402    ,Col.lisiÃ³ lateral,Not_Specified
5724,2018S005403    ,Caiguda (dues rodes),Not_Specified
5725,2018S005404    ,Col.lisiÃ³ lateral,Not_Specified
5726,2018S005405    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5727,2018S005406    ,Abast,Not_Specified
5728,2018S005407    ,Xoc contra element estÃ tic,Not_Specified
5729,2018S005408    ,Atropellament,Not_Specified
5730,2018S005409    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5731,2018S005410    ,Abast,Not_Specified
5732,2018S005411    ,Caiguda (dues rodes),Not_Specified
5733,2018S005412    ,Abast,Not_Specified
5734,2018S005413    ,Col.lisiÃ³ lateral,Not_Specified
5735,2018S005414    ,Caiguda (dues rodes),Not_Specified
5736,2018S005415    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5737,2018S005416    ,Col.lisiÃ³ fronto-lateral,Not_Specified
5738,2018S005417    ,Col.lisiÃ³ lateral,Not_Specified
5739,2018S005418    ,Col.lisiÃ³ lateral,Not_Specified
5740,2018S005419    ,Col.lisiÃ³ lateral,Not_Specified
5741,2018S005420    ,Caiguda (dues rodes),Not_Specified
5742,2018S005420    ,Col.lisiÃ³ lateral,Not_Specified
5743,2018S005421    ,Col.lisiÃ³ lateral,Not_Specified
5744,2018S005422    ,Abast,Not_Specified
5745,2018S005423    ,Col.lisiÃ³ lateral,Not_Specified
5746,2018S005424    ,Col.lisiÃ³ fronto-lateral,Not_Specified
