Code,Transport,Longitude,Latitude,Station,District.Name,Neighborhood.Name
K015,Night bus stop,2.167118,41.375052000000004,NITBUS -N0--,Eixample,Sant Antoni
K015,Night bus stop,2.139112,41.405734,NITBUS -N5--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.167973,41.423989,BUS -39-117--,Horta-Guinardó,la Font d'en Fargues
K014,Day bus stop,2.148469,41.375949,BUS -D40--,Sants-Montjuïc,Hostafrancs
K015,Night bus stop,2.1649439999999998,41.420155,NITBUS -N4-N5--,Horta-Guinardó,el Guinardó
K014,Day bus stop,2.179873,41.425917999999996,BUS -V27--,Sant Andreu,el Congrés i els Indians
K015,Night bus stop,2.181821,41.406508,NITBUS -N9--,Eixample,la Sagrada Família
K015,Night bus stop,2.171997,41.426715,NITBUS -N4--,Nou Barris,Vilapicina i la Torre Llobeta
K014,Day bus stop,2.1406650000000003,41.390145000000004,BUS -59-H8--,Les Corts,les Corts
K014,Day bus stop,2.115782,41.37789,BUS -54--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.195545,41.396051,BUS -B25-B20-136--,Sant Martí,la Vila Olímpica del Poblenou
K014,Day bus stop,2.138963,41.360102000000005,BUS -109-V3-H16--,Sants-Montjuïc,la Marina de Port
K015,Night bus stop,2.1601060000000003,41.387929,NITBUS -N3-N7-N8--,Eixample,l'Antiga Esquerra de l'Eixample
K015,Night bus stop,2.2032950000000002,41.408183,NITBUS -N11-N8--,Sant Martí,Provençals del Poblenou
K014,Day bus stop,2.156078,41.376606,BUS -13-55-91-H16--,Eixample,Sant Antoni
K014,Day bus stop,2.1187110000000002,41.378955,BUS -54--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.1704950000000003,41.43227,BUS -122--,Nou Barris,el Turó de la Peira
K014,Day bus stop,2.16397,41.440234999999994,BUS -122-185--,Nou Barris,la Guineueta
K014,Day bus stop,2.133004,41.411259,BUS -123--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K015,Night bus stop,2.2118919999999997,41.421783000000005,NITBUS -N2--,,
K014,Day bus stop,2.1179200000000002,41.380951,BUS -54--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.187541,41.370768,BUS -39-V15--,Ciutat Vella,la Barceloneta
K014,Day bus stop,2.2024220000000003,41.428173,BUS -B24-V31--,Sant Martí,la Verneda i la Pau
K014,Day bus stop,2.196358,41.438713,BUS -11-H4--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.09638,41.416426,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.090078,41.425518,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.08926,41.42358,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.138208,41.343857,BUS -23--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.212402,41.404969,BUS -H16--,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
K014,Day bus stop,2.190877,41.442709,BUS -62-96-126-127-B19--,Sant Andreu,Sant Andreu
K015,Night bus stop,2.178518,41.461602,NITBUS -N3--,Nou Barris,Ciutat Meridiana
K014,Day bus stop,2.159581,41.436816,BUS -185--,Horta-Guinardó,Horta
K014,Day bus stop,2.17315,41.418561,BUS -117--,Horta-Guinardó,el Guinardó
K014,Day bus stop,2.114233,41.401494,BUS -V3--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.119243,41.398129,BUS -130-V3--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.1624220000000003,41.430027,BUS -185--,Horta-Guinardó,Horta
K014,Day bus stop,2.134125,41.360599,BUS -79-125--,Sants-Montjuïc,la Marina de Port
K014,Day bus stop,2.163575,41.41523,BUS -114--,Horta-Guinardó,Can Baró
K014,Day bus stop,2.10439,41.413041,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.193139,41.400420000000004,BUS -92-192--,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Day bus stop,2.1287529999999997,41.42797,BUS -112--,Horta-Guinardó,Sant Genís dels Agudells
K014,Day bus stop,2.139526,41.362221000000005,BUS -125--,Sants-Montjuïc,la Marina de Port
K014,Day bus stop,2.209107,41.408138,BUS -B25-B20-V31-136--,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
K014,Day bus stop,2.193948,41.388459000000005,BUS -H16--,Sant Martí,la Vila Olímpica del Poblenou
K014,Day bus stop,2.096646,41.431768,BUS -128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.095968,41.429465,BUS -128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.096521,41.427828999999996,BUS -128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.1963310000000003,41.385253999999996,BUS -136--,Ciutat Vella,la Barceloneta
K014,Day bus stop,2.160549,41.365823999999996,BUS -150--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.200098,41.408673,BUS -V27--,Sant Martí,Provençals del Poblenou
K014,Day bus stop,2.134455,41.353291,BUS -125--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.185416,41.463985,BUS -97-80-83-81--,Nou Barris,Vallbona
K014,Day bus stop,2.126867,41.38685,BUS -59--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.133505,41.369239,BUS -91-115--,Sants-Montjuïc,la Bordeta
K014,Day bus stop,2.159938,41.435479,BUS -185--,Horta-Guinardó,Horta
K014,Day bus stop,2.175188,41.446599,BUS -127--,Nou Barris,les Roquetes
K014,Day bus stop,2.1110900000000004,41.331845,BUS -21--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.111281,41.331814,BUS -21--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.183794,41.420516,BUS -191--,Sant Andreu,Navas
K014,Day bus stop,2.141697,41.369633,BUS -91-115--,Sants-Montjuïc,la Bordeta
K014,Day bus stop,2.1771380000000002,41.374694,BUS -D20-H14--,Ciutat Vella,el Raval
K014,Day bus stop,2.1896560000000003,41.447987,BUS -11--,Sant Andreu,la Trinitat Vella
K014,Day bus stop,2.120534,41.425856,BUS -111--,,
K014,Day bus stop,2.190719,41.448759,BUS -11-V31--,Sant Andreu,la Trinitat Vella
K014,Day bus stop,2.184629,41.427655,BUS -62-96-V29--,Sant Andreu,la Sagrera
K014,Day bus stop,2.1312889999999998,41.417944,BUS -124--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.133995,41.419022,BUS -124--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.1636330000000004,41.422303,BUS -117--,Horta-Guinardó,la Font d'en Fargues
K014,Day bus stop,2.122013,41.397639,BUS -130--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.143738,41.405709,BUS -131--,Sarrià-Sant Gervasi,el Putxet i el Farró
K014,Day bus stop,2.143959,41.41005,BUS -131--,Sarrià-Sant Gervasi,el Putxet i el Farró
K014,Day bus stop,2.136552,41.410786,BUS -196--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.167662,41.43213,BUS -122--,Nou Barris,el Turó de la Peira
K014,Day bus stop,2.1757779999999998,41.41235,BUS -92-192--,Horta-Guinardó,el Guinardó
K014,Day bus stop,2.190718,41.451157,BUS -126--,Sant Andreu,la Trinitat Vella
K015,Night bus stop,2.190784,41.444215,NITBUS -N9--,Sant Andreu,Sant Andreu
K014,Day bus stop,2.174634,41.454997999999996,BUS -83--,Nou Barris,Torre Baró
K014,Day bus stop,2.10859,41.403867,BUS -130--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.177003,41.459675,BUS -83--,Nou Barris,Ciutat Meridiana
K014,Day bus stop,2.1716990000000003,41.434159,BUS -122--,Nou Barris,el Turó de la Peira
K014,Day bus stop,2.164254,41.412356,BUS -55-114--,Horta-Guinardó,el Baix Guinardó
K014,Day bus stop,2.179019,41.41798,BUS -117--,Horta-Guinardó,el Guinardó
K014,Day bus stop,2.1731979999999997,41.447765999999994,BUS -127--,Nou Barris,les Roquetes
K015,Night bus stop,2.11423,41.376834,NITBUS -N3--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.1840490000000004,41.450103999999996,BUS -76-127-80-81-D50--,Nou Barris,la Trinitat Nova
K014,Day bus stop,2.150446,41.360001000000004,BUS -13-125--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.152984,41.361615,BUS -13-125--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.166782,41.371773,BUS -121--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.183636,41.462959999999995,BUS -62-76-97-80-81--,Nou Barris,Vallbona
K014,Day bus stop,2.174233,41.430402,BUS -82--,Nou Barris,el Turó de la Peira
K014,Day bus stop,2.168245,41.449545,BUS -82--,Nou Barris,Torre Baró
K014,Day bus stop,2.174722,41.450672,BUS -82--,Nou Barris,Torre Baró
K014,Day bus stop,2.174846,41.450753999999996,BUS -82--,Nou Barris,Torre Baró
K014,Day bus stop,2.138679,41.379503,BUS -CJ--,Sants-Montjuïc,Sants
K014,Day bus stop,2.1266380000000003,41.388993,BUS -H6-V3--,Les Corts,Pedralbes
K014,Day bus stop,2.113984,41.384827,BUS -L97-L79-H6-E43--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.147993,41.361119,BUS -13--,Sants-Montjuïc,la Marina de Port
K014,Day bus stop,2.157318,41.365749,BUS -13--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.202424,41.398467,BUS -6--,Sant Martí,el Poblenou
K014,Day bus stop,2.1263099999999997,41.396512,BUS -V7--,Sarrià-Sant Gervasi,les Tres Torres
K014,Day bus stop,2.132777,41.391453000000006,BUS -V7--,Les Corts,les Corts
K015,Night bus stop,2.17401,41.411553999999995,NITBUS -N0--,Horta-Guinardó,el Guinardó
K014,Day bus stop,2.1642509999999997,41.415607,BUS -114--,Horta-Guinardó,Can Baró
K014,Day bus stop,2.135766,41.365109000000004,BUS -V3--,Sants-Montjuïc,la Bordeta
K014,Day bus stop,2.11403,41.400942,BUS -V3--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.186208,41.395234,BUS -6--,Eixample,el Fort Pienc
K014,Day bus stop,2.179336,41.387172,BUS -120--,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K014,Day bus stop,2.13314,41.403756,BUS -70--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.197908,41.438942,BUS -H8--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.16453,41.400528,BUS -H8--,Gràcia,la Vila de Gràcia
K014,Day bus stop,2.136199,41.382349,BUS -V5--,Les Corts,les Corts
K014,Day bus stop,2.1339099999999998,41.377263,BUS -V5--,Sants-Montjuïc,Sants
K014,Day bus stop,2.124686,41.401327,BUS -V9--,Sarrià-Sant Gervasi,les Tres Torres
K014,Day bus stop,2.136044,41.391806,BUS -V9--,Sarrià-Sant Gervasi,les Tres Torres
K014,Day bus stop,2.136168,41.409962,BUS -75--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K015,Night bus stop,2.1449689999999997,41.342278,NITBUS -N1--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.147481,41.414378,BUS -87--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.2093689999999997,41.413167,BUS -H14--,Sant Martí,Provençals del Poblenou
K014,Day bus stop,2.143006,41.323147,BUS -PR4-88--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.209771,41.403289,BUS -V27-V31--,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
K015,Night bus stop,2.191765,41.424619,NITBUS -N9--,Sant Andreu,la Sagrera
K014,Day bus stop,2.154354,41.436719000000004,BUS -185--,Horta-Guinardó,Horta
K014,Day bus stop,2.2066529999999998,41.433222,BUS -B21-B24--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.127617,41.389013,BUS -L97--,Les Corts,Pedralbes
K014,Day bus stop,2.151298,41.421696999999995,BUS -87--,Horta-Guinardó,el Carmel
K014,Day bus stop,2.138464,41.36526,BUS -L16--,Sants-Montjuïc,la Marina de Port
K014,Day bus stop,2.166617,41.359021000000006,BUS -88--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.140581,41.323916,BUS -88--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.219918,41.412137,BUS -B23-H16--,Sant Martí,el Besòs i el Maresme
K014,Day bus stop,2.219048,41.411892,BUS -B20--,Sant Martí,el Besòs i el Maresme
K015,Night bus stop,2.0558349999999996,41.365598999999996,NITBUS -N15--,,
K014,Day bus stop,2.146804,41.413501000000004,BUS -87--,Gràcia,Vallcarca i els Penitents
K015,Night bus stop,2.15262,41.422432,NITBUS -N4--,Horta-Guinardó,el Carmel
K014,Day bus stop,2.126679,41.403197999999996,BUS -V9--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.1124110000000003,41.390322999999995,BUS -54--,Les Corts,Pedralbes
K014,Day bus stop,2.1361790000000003,41.375739,BUS -V5--,Sants-Montjuïc,Sants
K014,Day bus stop,2.143367,41.358339,BUS -V5--,Sants-Montjuïc,la Marina de Port
K014,Day bus stop,2.121835,41.376301,BUS -M12--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.204313,41.392477,BUS -BCTE--,Sant Martí,el Poblenou
K014,Day bus stop,2.178992,41.372789000000004,BUS -BCTO--,Ciutat Vella,el Raval
K014,Day bus stop,2.150212,41.393489,BUS -BCTO--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.216196,41.411515,BUS -B23--,Sant Martí,el Besòs i el Maresme
K014,Day bus stop,2.1407279999999997,41.32387,BUS -88--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.170459,41.390184000000005,BUS -52--,Eixample,la Dreta de l'Eixample
K015,Night bus stop,2.170459,41.390184000000005,NITBUS -N1-N2-N3-N7--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.1864619999999997,41.403695,BUS -7-H12--,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Day bus stop,2.142118,41.425139,BUS -27-60-119-V15-H4--,Horta-Guinardó,Montbau
K014,Day bus stop,2.187505,41.402519,BUS -7-92--,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Day bus stop,2.1499759999999997,41.408502,BUS -87--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.149058,41.418152,BUS -87--,Gràcia,el Coll
K014,Day bus stop,2.11802,41.404146000000004,BUS -130--,Sarrià-Sant Gervasi,Sarrià
K015,Night bus stop,2.145244,41.378403000000006,NITBUS -N0--,Sants-Montjuïc,Hostafrancs
K014,Day bus stop,2.132752,41.385546000000005,BUS -59-H8--,Les Corts,les Corts
K014,Day bus stop,2.131293,41.393263,BUS -70-H6--,Sarrià-Sant Gervasi,les Tres Torres
K015,Night bus stop,2.131293,41.393263,NITBUS -N0-N7--,Sarrià-Sant Gervasi,les Tres Torres
K014,Day bus stop,2.135749,41.382023,BUS -H10--,Les Corts,les Corts
K015,Night bus stop,2.128845,41.388442,NITBUS -N12--,Les Corts,les Corts
K014,Day bus stop,2.183211,41.400544000000004,BUS -7-H12--,Eixample,el Fort Pienc
K014,Day bus stop,2.173768,41.393873,BUS -7-54-62-H12--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.139112,41.405734,BUS -V15--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.148718,41.375695,BUS -V7--,Sants-Montjuïc,Hostafrancs
K014,Day bus stop,2.11147,41.384762,BUS -7--,Les Corts,Pedralbes
K014,Day bus stop,2.159227,41.383322,BUS -59-V11--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.159973,41.386169,BUS -54-V13--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.200675,41.413937,BUS -H12--,Sant Martí,Sant Martí de Provençals
K014,Day bus stop,2.214686,41.415101,BUS -V31-136--,Sant Martí,el Besòs i el Maresme
K014,Day bus stop,2.173204,41.430265000000006,BUS -V27--,Nou Barris,Vilapicina i la Torre Llobeta
K015,Night bus stop,2.1721220000000003,41.426534000000004,NITBUS -N4--,Horta-Guinardó,la Font d'en Fargues
K014,Day bus stop,2.161936,41.368926,BUS -55-150--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.132108,41.397725,BUS -68-V9--,Sarrià-Sant Gervasi,les Tres Torres
K014,Day bus stop,2.133709,41.397729999999996,BUS -68--,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K015,Night bus stop,2.134842,41.400193,NITBUS -N0--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K015,Night bus stop,2.123475,41.401009,NITBUS -N8--,Sarrià-Sant Gervasi,les Tres Torres
K015,Night bus stop,2.138156,41.414442,NITBUS -N4--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.204844,41.439239,BUS -11-H4--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.1543669999999997,41.435210999999995,BUS -185--,Horta-Guinardó,Horta
K014,Day bus stop,2.123368,41.399999,BUS -68-V7--,Sarrià-Sant Gervasi,Sarrià
K015,Night bus stop,2.142024,41.385040999999994,NITBUS -N3--,Sants-Montjuïc,Sants
K014,Day bus stop,2.15353,41.354714,BUS -107--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.126262,41.393883,BUS -34-130-V3--,Sarrià-Sant Gervasi,Sarrià
K015,Night bus stop,2.126262,41.393883,NITBUS -N7--,Sarrià-Sant Gervasi,Sarrià
K015,Night bus stop,2.1637869999999997,41.383074,NITBUS -N6--,Ciutat Vella,el Raval
K015,Night bus stop,2.145754,41.431343,NITBUS -N4--,Horta-Guinardó,la Vall d'Hebron
K014,Day bus stop,2.134358,41.375398,BUS -D20-52--,Sants-Montjuïc,Sants
K014,Day bus stop,2.091507,41.427252,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.089757,41.426142999999996,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.0971610000000003,41.425365,BUS -128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.096634,41.424174,BUS -128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.096525,41.424203000000006,BUS -128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.136328,41.322357000000004,BUS -110--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.147704,41.409243,BUS -22-V17--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.165584,41.401322,BUS -45-47--,Gràcia,el Camp d'en Grassot i Gràcia Nova
K015,Night bus stop,2.1556,41.38682,NITBUS -N7--,Eixample,l'Antiga Esquerra de l'Eixample
K015,Night bus stop,2.156748,41.389542,NITBUS -N7--,Eixample,l'Antiga Esquerra de l'Eixample
K015,Night bus stop,2.161361,41.384504,NITBUS -N1-N12-N13-N14-N15-N16-N17-N2-N18-N28--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.162301,41.389503999999995,BUS -7-63-67-V15--,Eixample,l'Antiga Esquerra de l'Eixample
K015,Night bus stop,2.1734310000000003,41.446931,NITBUS -N6--,Nou Barris,les Roquetes
K015,Night bus stop,2.191279,41.436911,NITBUS -N9--,Sant Andreu,Sant Andreu
K014,Day bus stop,2.151942,41.377446,BUS -H12-52--,Eixample,la Nova Esquerra de l'Eixample
K015,Night bus stop,2.147624,41.392084000000004,NITBUS -N7--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.136572,41.365873,BUS -46-65-79-109-L70-L72-L80-L81-L87-L94-L95-H12-H16--,Sants-Montjuïc,la Bordeta
K014,Day bus stop,2.1117169999999996,41.401957,BUS -V3--,Sarrià-Sant Gervasi,Sarrià
K015,Night bus stop,2.1117169999999996,41.401957,NITBUS -N8--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.162048,41.441526,BUS -27-47-82-V27--,Nou Barris,Canyelles
K015,Night bus stop,2.162048,41.441526,NITBUS -N6--,Nou Barris,Canyelles
K014,Day bus stop,2.1668580000000004,41.415138,BUS -39-55-D40--,Horta-Guinardó,el Baix Guinardó
K014,Day bus stop,2.110009,41.384033,BUS -67--,Les Corts,Pedralbes
K014,Day bus stop,2.154321,41.353035,BUS -107--,Sants-Montjuïc,el Poble-sec
K015,Night bus stop,2.1796599999999997,41.415258,NITBUS -N1-N4--,Horta-Guinardó,el Guinardó
K015,Night bus stop,2.125803,41.390865000000005,NITBUS -N7--,Les Corts,Pedralbes
K014,Day bus stop,2.185508,41.430279,BUS -11-34-126--,Sant Andreu,Sant Andreu
K014,Day bus stop,2.189767,41.449483,BUS -11-126-127-V31--,Sant Andreu,la Trinitat Vella
K014,Day bus stop,2.12165,41.388146,BUS -63-78-V5--,Les Corts,Pedralbes
K014,Day bus stop,2.164531,41.374894,BUS -D20-V11--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.161706,41.384431,BUS -59-L94-L95-H12-E95-52--,Eixample,Sant Antoni
K014,Day bus stop,2.1272599999999997,41.384245,BUS -59-70-75-V3-V5-M12--,Les Corts,la Maternitat i Sant Ramon
K015,Night bus stop,2.138599,41.413459,NITBUS -N4-N5--,Sarrià-Sant Gervasi,el Putxet i el Farró
K014,Day bus stop,2.180529,41.447410999999995,BUS -11-76-127-80-81-V29-D50--,Nou Barris,la Trinitat Nova
K014,Day bus stop,2.143583,41.389226,BUS -27-59-H8-D40--,Eixample,la Nova Esquerra de l'Eixample
K014,Day bus stop,2.1416880000000003,41.365342999999996,BUS -13-125--,Sants-Montjuïc,la Marina de Port
K015,Night bus stop,2.175529,41.439316,NITBUS -N1--,Nou Barris,la Prosperitat
K015,Night bus stop,2.157742,41.439107,NITBUS -N4--,Horta-Guinardó,Horta
K014,Day bus stop,2.13077,41.416425,BUS -196--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.203614,41.439303,BUS -60-V33--,Sant Andreu,el Bon Pastor
K015,Night bus stop,2.203614,41.439303,NITBUS -N8--,Sant Andreu,el Bon Pastor
K015,Night bus stop,2.199804,41.441646,NITBUS -N8--,Sant Andreu,el Bon Pastor
K015,Night bus stop,2.1831490000000002,41.460899,NITBUS -N3--,Nou Barris,Vallbona
K014,Day bus stop,2.113957,41.382044,BUS -54--,Les Corts,la Maternitat i Sant Ramon
K015,Night bus stop,2.175194,41.410063,NITBUS -N1-N4--,Eixample,la Sagrada Família
K014,Day bus stop,2.1676990000000003,41.390106,BUS -7-22-24-V15--,Eixample,la Dreta de l'Eixample
K015,Night bus stop,2.1676990000000003,41.390106,NITBUS -N4-N5-N6-N7--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.1625360000000002,41.385992,BUS -54-63-67-V13--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.142728,41.382919,BUS -27-D40--,Eixample,la Nova Esquerra de l'Eixample
K014,Day bus stop,2.1314740000000003,41.393205,BUS -70-H6--,Sarrià-Sant Gervasi,les Tres Torres
K015,Night bus stop,2.176149,41.424546,NITBUS -N6--,Horta-Guinardó,el Guinardó
K014,Day bus stop,2.1576779999999998,41.389691,BUS -54-67-V13--,Eixample,l'Antiga Esquerra de l'Eixample
K015,Night bus stop,2.1576779999999998,41.389691,NITBUS -N3-N8--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.152107,41.424825,BUS -19-87--,Horta-Guinardó,el Carmel
K015,Night bus stop,2.1228689999999997,41.333047,NITBUS -N1--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.187948,41.451436,BUS -76-D50--,Nou Barris,la Trinitat Nova
K014,Day bus stop,2.1632029999999998,41.439721999999996,BUS -60-127--,Nou Barris,la Guineueta
